date,r_equity,r_bond,r_short
2019-12-31,0.2942315378138899,0.08835840624409896,0.08835840624409896
2020-12-31,0.10421418341246018,0.07715107788846631,0.07715107788846631
2021-12-31,0.0391214410341868,-0.018604276567470657,-0.018604276567470657
2022-12-31,-0.1329092221198605,-0.13112579158289217,-0.13112579158289217
2023-12-31,0.057268916321193505,0.05652803576488363,0.05652803576488363
2024-12-31,0.24479974953820538,0.013811701953305278,0.013811701953305278
2025-12-31,0.18502929809703575,0.07083651754746945,0.07083651754746945
2026-12-31,0.005579572492384298,0.011610671936758798,0.011610671936758798
