date,r_equity,r_bond,r_short
2019-12-31,0.30477580936594156,0.08835840624409896,0.08835840624409896
2020-12-31,0.12947913453399906,0.07715107788846631,0.07715107788846631
2021-12-31,0.02909030504238206,-0.018604276567470657,-0.018604276567470657
2022-12-31,-0.14511339724429675,-0.13112579158289217,-0.13112579158289217
2023-12-31,0.03563752031082676,0.05652803576488363,0.05652803576488363
2024-12-31,0.23075704262544147,0.013811701953305278,0.013811701953305278
2025-12-31,0.18281598050250406,0.07083651754746945,0.07083651754746945
2026-12-31,0.020344487828113655,0.011610671936758798,0.011610671936758798
